"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"EVIEFE60","Females at age 60","EVIDUREV","Years","IRL","Ireland","1996","1996",21.5,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","IRL","Ireland","1997","1997",21.7,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","IRL","Ireland","1998","1998",21.9,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","IRL","Ireland","1999","1999",21.7,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","IRL","Ireland","2000","2000",22.1,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","IRL","Ireland","2001","2001",22.8,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","IRL","Ireland","2002","2002",23,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","IRL","Ireland","2003","2003",23.2,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","IRL","Ireland","2004","2004",23.7,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","IRL","Ireland","2005","2005",23.9,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","IRL","Ireland","2006","2006",24.1,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","IRL","Ireland","2007","2007",24.3,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","IRL","Ireland","2008","2008",24.6,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","IRL","Ireland","2009","2009",25,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","IRL","Ireland","2010","2010",25.1,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","IRL","Ireland","2011","2011",25.2,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","IRL","Ireland","2012","2012",25.2,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","IRL","Ireland","2013","2013",25.2,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","IRL","Ireland","2014","2014",25.5,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","IRL","Ireland","2015","2015",25.4,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","IRL","Ireland","2016","2016",25.5,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","IRL","Ireland","2017","2017",25.8,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","IRL","Ireland","2018","2018",26,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","IRL","Ireland","2019","2019",26.5,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","IRL","Ireland","2020","2020",26.3,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","IRL","Ireland","1995","1995",17.2,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","IRL","Ireland","1996","1996",17.4,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","IRL","Ireland","1997","1997",17.6,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","IRL","Ireland","1998","1998",17.8,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","IRL","Ireland","1999","1999",17.6,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","IRL","Ireland","2000","2000",18,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","IRL","Ireland","2001","2001",18.5,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","IRL","Ireland","2002","2002",18.8,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","IRL","Ireland","2003","2003",19.1,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","IRL","Ireland","2004","2004",19.5,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","IRL","Ireland","2005","2005",19.7,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","IRL","Ireland","2006","2006",19.9,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","IRL","Ireland","2007","2007",20.1,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","IRL","Ireland","2008","2008",20.3,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","IRL","Ireland","2009","2009",20.7,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","IRL","Ireland","2010","2010",20.8,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","IRL","Ireland","2011","2011",20.9,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","IRL","Ireland","2012","2012",20.9,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","IRL","Ireland","2013","2013",20.8,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","IRL","Ireland","2014","2014",21.1,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","IRL","Ireland","2015","2015",21,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","IRL","Ireland","2016","2016",21.1,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","IRL","Ireland","2017","2017",21.4,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","IRL","Ireland","2018","2018",21.6,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","IRL","Ireland","2019","2019",22.1,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","IRL","Ireland","2020","2020",21.9,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","IRL","Ireland","1995","1995",7.5,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","IRL","Ireland","1996","1996",7.6,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","IRL","Ireland","1997","1997",7.7,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","IRL","Ireland","1998","1998",7.8,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","IRL","Ireland","1999","1999",7.5,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","IRL","Ireland","2000","2000",7.8,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","IRL","Ireland","2001","2001",8.2,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","IRL","Ireland","2002","2002",8.3,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","IRL","Ireland","2003","2003",8.5,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","IRL","Ireland","2004","2004",8.8,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","IRL","Ireland","2005","2005",8.9,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","IRL","Ireland","2006","2006",8.9,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","IRL","Ireland","2007","2007",9.3,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","IRL","Ireland","2008","2008",9,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","IRL","Ireland","2009","2009",9.7,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","IRL","Ireland","2010","2010",9.7,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","IRL","Ireland","2011","2011",9.6,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","IRL","Ireland","2012","2012",9.5,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","IRL","Ireland","2013","2013",9.4,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","IRL","Ireland","2014","2014",9.7,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","IRL","Ireland","2015","2015",9.5,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","IRL","Ireland","2016","2016",9.7,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","IRL","Ireland","2017","2017",9.9,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","IRL","Ireland","2018","2018",10.2,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","IRL","Ireland","2019","2019",10.5,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","IRL","Ireland","2020","2020",10.4,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IRL","Ireland","1995","1995",72.8,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IRL","Ireland","1996","1996",73.1,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IRL","Ireland","1997","1997",73.4,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IRL","Ireland","1998","1998",73.4,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IRL","Ireland","1999","1999",73.4,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IRL","Ireland","2000","2000",74,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IRL","Ireland","2001","2001",74.5,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IRL","Ireland","2002","2002",75,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IRL","Ireland","2003","2003",75.7,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IRL","Ireland","2004","2004",76.1,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IRL","Ireland","2005","2005",76.7,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IRL","Ireland","2006","2006",76.9,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IRL","Ireland","2007","2007",77.3,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IRL","Ireland","2008","2008",77.9,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IRL","Ireland","2009","2009",77.8,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IRL","Ireland","2010","2010",78.5,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IRL","Ireland","2011","2011",78.6,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IRL","Ireland","2012","2012",78.7,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IRL","Ireland","2013","2013",78.9,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IRL","Ireland","2014","2014",79.3,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IRL","Ireland","2015","2015",79.6,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IRL","Ireland","2016","2016",79.8,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IRL","Ireland","2017","2017",80.4,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IRL","Ireland","2018","2018",80.4,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IRL","Ireland","2019","2019",80.8,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IRL","Ireland","2020","2020",80.8,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","IRL","Ireland","1995","1995",34.8,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","IRL","Ireland","1996","1996",35.2,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","IRL","Ireland","1997","1997",35.4,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","IRL","Ireland","1998","1998",35.5,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","IRL","Ireland","1999","1999",35.5,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","IRL","Ireland","2000","2000",36.1,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","IRL","Ireland","2001","2001",36.6,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","IRL","Ireland","2002","2002",37,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","IRL","Ireland","2003","2003",37.5,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","IRL","Ireland","2004","2004",37.8,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","IRL","Ireland","2005","2005",38.4,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","IRL","Ireland","2006","2006",38.5,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","IRL","Ireland","2007","2007",38.9,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","IRL","Ireland","2008","2008",39.2,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","IRL","Ireland","2009","2009",39.4,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","IRL","Ireland","2010","2010",39.9,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","IRL","Ireland","2011","2011",40.1,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","IRL","Ireland","2012","2012",40,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","IRL","Ireland","2013","2013",40.3,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","IRL","Ireland","2014","2014",40.7,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","IRL","Ireland","2015","2015",40.8,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","IRL","Ireland","2016","2016",41,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","IRL","Ireland","2017","2017",41.5,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","IRL","Ireland","2018","2018",41.4,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","IRL","Ireland","2019","2019",41.8,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","IRL","Ireland","2020","2020",41.9,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","IRL","Ireland","1995","1995",17.2,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","IRL","Ireland","1996","1996",17.5,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","IRL","Ireland","1997","1997",17.8,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","IRL","Ireland","1998","1998",17.9,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","IRL","Ireland","1999","1999",17.9,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","IRL","Ireland","2000","2000",18.4,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","IRL","Ireland","2001","2001",18.8,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","IRL","Ireland","2002","2002",19.3,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","IRL","Ireland","2003","2003",19.7,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","IRL","Ireland","2004","2004",20,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","IRL","Ireland","2005","2005",20.4,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","IRL","Ireland","2006","2006",20.6,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","IRL","Ireland","2007","2007",21,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","IRL","Ireland","2008","2008",20.9,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","IRL","Ireland","2009","2009",21.4,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","IRL","Ireland","2010","2010",21.7,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","IRL","Ireland","2011","2011",21.9,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","IRL","Ireland","2012","2012",21.9,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","IRL","Ireland","2013","2013",22.2,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","IRL","Ireland","2014","2014",22.5,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","IRL","Ireland","2015","2015",22.6,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","IRL","Ireland","2016","2016",22.7,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","IRL","Ireland","2017","2017",23.2,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","IRL","Ireland","2018","2018",23.2,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","IRL","Ireland","2019","2019",23.5,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","IRL","Ireland","2020","2020",23.6,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","IRL","Ireland","1995","1995",13.5,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","IRL","Ireland","1996","1996",13.9,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","IRL","Ireland","1997","1997",14,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","IRL","Ireland","1998","1998",14.2,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","IRL","Ireland","1999","1999",14.1,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","IRL","Ireland","2000","2000",14.6,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","IRL","Ireland","2001","2001",15,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","IRL","Ireland","2002","2002",15.4,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","IRL","Ireland","2003","2003",15.8,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","IRL","Ireland","2004","2004",16.1,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","IRL","Ireland","2005","2005",16.5,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","IRL","Ireland","2006","2006",16.6,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","IRL","Ireland","2007","2007",17,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","IRL","Ireland","2008","2008",16.8,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","IRL","Ireland","2009","2009",17.4,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","IRL","Ireland","2010","2010",17.7,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","IRL","Ireland","2011","2011",17.9,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","IRL","Ireland","2012","2012",17.8,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","IRL","Ireland","2013","2013",18.1,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","IRL","Ireland","2014","2014",18.4,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","IRL","Ireland","2015","2015",18.4,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","IRL","Ireland","2016","2016",18.6,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","IRL","Ireland","2017","2017",19,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","IRL","Ireland","2018","2018",19,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","IRL","Ireland","2019","2019",19.4,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","IRL","Ireland","2020","2020",19.4,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","IRL","Ireland","1995","1995",5.8,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","IRL","Ireland","1996","1996",5.9,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","IRL","Ireland","1997","1997",6,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","IRL","Ireland","1998","1998",6,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","IRL","Ireland","1999","1999",5.9,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","IRL","Ireland","2000","2000",6.2,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","IRL","Ireland","2001","2001",6.4,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","IRL","Ireland","2002","2002",6.6,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","IRL","Ireland","2003","2003",6.8,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","IRL","Ireland","2004","2004",6.9,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","IRL","Ireland","2005","2005",7.1,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","IRL","Ireland","2006","2006",7.2,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","IRL","Ireland","2007","2007",7.4,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","IRL","Ireland","2008","2008",7.1,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","IRL","Ireland","2009","2009",7.6,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","IRL","Ireland","2010","2010",7.7,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","IRL","Ireland","2011","2011",7.9,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","IRL","Ireland","2012","2012",7.6,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","IRL","Ireland","2013","2013",7.8,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","IRL","Ireland","2014","2014",8.1,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","IRL","Ireland","2015","2015",8.1,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","IRL","Ireland","2016","2016",8.2,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","IRL","Ireland","2017","2017",8.6,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","IRL","Ireland","2018","2018",8.7,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","IRL","Ireland","2019","2019",8.9,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","IRL","Ireland","2020","2020",8.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IRL","Ireland","1995","1995",75.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IRL","Ireland","1996","1996",75.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IRL","Ireland","1997","1997",76,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IRL","Ireland","1998","1998",76.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IRL","Ireland","1999","1999",76.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IRL","Ireland","2000","2000",76.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IRL","Ireland","2001","2001",77.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IRL","Ireland","2002","2002",77.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IRL","Ireland","2003","2003",78.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IRL","Ireland","2004","2004",78.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IRL","Ireland","2005","2005",79,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IRL","Ireland","2006","2006",79.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IRL","Ireland","2007","2007",79.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IRL","Ireland","2008","2008",80.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IRL","Ireland","2009","2009",80.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IRL","Ireland","2010","2010",80.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IRL","Ireland","2011","2011",80.9,,
